title,sentiment
2023_02_01_Chronik_Lesen_Sie_mehr_….txt,-0.45454545454545453
2023_02_01_Chronik_noe.ORF.at.txt,-1.0
2023_02_01_Chronik_oesterreich.ORF.at.txt,0.6
2023_02_01_Ukraine_Krieg_Kreml_unterstützt_Abschussprämien_für_Leopard_Panzer.txt,0.0
2023_02_02_Ukraine_Krieg_Kiew_erwartet_russische_Angriffswelle_vor_Jahrestag.txt,0.0
2023_02_02_Ukraine_Krieg_Lesen_Sie_mehr_….txt,-0.25
2023_02_02_Ukraine_Krieg_Österreich_weist_vier_russische_Diplomaten_aus.txt,-1.0
